Customer_ID,Customer_Name,Age,Gender,Location,Product_Category,Product_ID,Purchase_Date,Purchase_Amount,Payment_Method,Rating,Feedback_Comments,Customer_Lifetime_Value,Loyalty_Score,Discount_Applied,Return_Status,Customer_Segment,Preferred_Shopping_Channel,Churn,CLV,Purchase_Frequency,Avg_Purchase_Value,Days_Since_Purchase,Segment
10988,Charlie,52,0,3,4,360,2020-03-04 10:00:00,262.3401072176889,1,2,,1815.178917750576,69,0.1,0,1,0,1,262.3401072176889,1,262.3401072176889,2230,0.0
14116,Charlie,34,2,0,0,162,2020-03-04 11:00:00,74.06002233434648,0,1,Excellent,1012.500720087278,82,0.1,0,2,2,1,74.06002233434648,1,74.06002233434648,2230,0.0
16446,Alice,45,1,2,4,582,2020-03-04 12:00:00,115.3850210178757,1,3,,704.0393992401766,90,0.1,1,2,1,1,115.3850210178757,1,115.3850210178757,2230,0.0
14179,Eve,36,0,1,4,775,2020-03-04 13:00:00,331.5517153003153,3,2,Good,4470.980582122993,98,0.1,0,2,0,0,331.5517153003153,1,331.5517153003153,2230,1.0
11682,John,63,2,3,3,420,2020-03-04 14:00:00,198.6702065418017,3,1,,2636.551244437491,97,0.1,0,2,2,0,198.6702065418017,1,198.6702065418017,2230,0.0
15626,Bob,40,1,0,2,945,2020-03-04 15:00:00,419.8718639163259,1,5,,6212.319085610019,83,0.1,0,2,2,0,419.8718639163259,1,419.8718639163259,2230,1.0
17424,Alice,49,0,3,4,300,2020-03-04 16:00:00,475.47795457278,1,3,Bad,6393.473492182902,14,0.1,0,0,0,0,475.47795457278,1,475.47795457278,2230,1.0
10933,Bob,57,1,2,1,321,2020-03-04 17:00:00,404.7620933847099,2,1,,2275.337724070295,99,0.1,0,2,2,1,404.7620933847099,1,404.7620933847099,2230,1.0
11980,John,37,1,0,1,743,2020-03-04 19:00:00,396.4563503233978,3,2,,2792.385359512942,2,0.1,0,0,2,0,396.4563503233978,1,396.4563503233978,2230,2.0
13056,Charlie,52,2,3,0,725,2020-03-04 20:00:00,182.2064200006349,3,5,Average,1200.299786630033,87,0.1,0,2,2,1,182.2064200006349,1,182.2064200006349,2230,0.0
15390,Eve,46,2,4,2,295,2020-03-04 23:00:00,199.0011892528998,1,1,Excellent,2202.633242336157,63,0.1,1,1,2,1,199.0011892528998,1,199.0011892528998,2230,0.0
16635,Eve,23,2,3,4,892,2020-03-05 00:00:00,452.7440588116681,2,2,Excellent,2576.373816924057,90,0.1,1,2,2,0,452.7440588116681,1,452.7440588116681,2230,1.0
13610,Bob,48,1,1,2,746,2020-03-05 02:00:00,111.1914508155942,1,5,Good,1161.984094062646,2,0.1,0,0,2,1,782.3177145061713,3,260.77257150205713,2211,2.0
11607,Bob,39,1,3,4,333,2020-03-05 03:00:00,485.2121847681098,1,5,Good,2575.034829442369,4,0.1,0,0,2,0,485.2121847681098,1,485.2121847681098,2230,1.0
15179,John,19,0,1,2,240,2020-03-05 04:00:00,22.25201529679014,0,3,Good,299.88153334759,48,0.1,0,1,2,1,22.25201529679014,1,22.25201529679014,2230,0.0
16573,Bob,62,2,0,0,807,2020-03-05 05:00:00,395.0332536929396,0,2,Bad,1995.482879574862,94,0.1,0,2,2,1,395.0332536929396,1,395.0332536929396,2230,0.0
15776,John,44,1,3,3,654,2020-03-05 07:00:00,28.36909886613307,2,4,,420.9562300226179,68,0.1,1,1,2,1,28.36909886613307,1,28.36909886613307,2230,0.0
13380,Charlie,25,0,0,1,603,2020-03-05 09:00:00,78.42474180269596,1,5,,899.0314493064626,38,0.1,0,0,2,1,78.42474180269596,1,78.42474180269596,2230,2.0
18711,Eve,18,0,4,0,241,2020-03-05 10:00:00,280.3718490255907,2,1,Excellent,2933.527123634955,16,0.1,0,0,1,0,280.3718490255907,1,280.3718490255907,2229,2.0
18782,Charlie,37,1,3,4,821,2020-03-05 11:00:00,144.2865616404784,1,2,,1764.434186704201,27,0.1,0,0,0,1,144.2865616404784,1,144.2865616404784,2229,2.0
11050,Eve,61,2,4,4,683,2020-03-05 12:00:00,41.9444730704986,3,3,,225.6620341622261,65,0.1,0,1,0,1,41.9444730704986,1,41.9444730704986,2229,0.0
16342,Bob,49,1,4,2,638,2020-03-05 14:00:00,66.62278242980601,0,3,,757.0946291880553,96,0.1,1,2,1,1,66.62278242980601,1,66.62278242980601,2229,0.0
10959,Alice,28,1,3,0,739,2020-03-05 15:00:00,44.96983680579623,3,4,,318.2566818006311,34,0.1,1,0,2,1,44.96983680579623,1,44.96983680579623,2229,2.0
16059,Eve,56,2,3,2,205,2020-03-05 16:00:00,382.6734766047622,2,4,,3712.771351587826,75,0.1,0,1,2,0,382.6734766047622,1,382.6734766047622,2229,1.0
18884,John,64,1,2,0,264,2020-03-05 17:00:00,247.9274391188803,1,2,,3234.984609561057,94,0.1,0,2,2,0,247.9274391188803,1,247.9274391188803,2229,0.0
15655,Alice,41,1,3,1,314,2020-03-05 18:00:00,178.017124761,1,2,Good,929.6618411460515,36,0.1,0,0,2,1,178.017124761,1,178.017124761,2229,2.0
14473,John,28,0,2,3,170,2020-03-05 19:00:00,215.0007659646835,1,5,Bad,1126.760983685796,93,0.1,0,2,2,1,215.0007659646835,1,215.0007659646835,2229,0.0
12946,Alice,46,1,2,1,815,2020-03-05 20:00:00,465.1839004305854,0,5,,5231.480197009185,80,0.1,0,1,2,0,465.1839004305854,1,465.1839004305854,2229,1.0
17725,Alice,43,1,3,4,764,2020-03-05 21:00:00,456.2683882416922,2,4,Bad,4171.851996881283,78,0.1,1,1,1,0,456.2683882416922,1,456.2683882416922,2229,1.0
10526,Charlie,33,0,1,3,678,2020-03-05 22:00:00,360.6814752600627,1,5,,2269.86610199536,82,0.1,0,2,2,1,360.6814752600627,1,360.6814752600627,2229,1.0
13224,Eve,52,2,2,4,189,2020-03-05 23:00:00,443.494364936627,1,2,,4789.191119771154,60,0.1,1,1,0,0,443.494364936627,1,443.494364936627,2229,1.0
18712,Bob,20,0,2,4,327,2020-03-06 02:00:00,310.7189691085717,1,3,,3392.928799093695,98,0.1,0,2,0,0,310.7189691085717,1,310.7189691085717,2229,1.0
15797,Bob,18,2,1,2,178,2020-03-06 03:00:00,315.5767141756594,3,1,Good,4473.477349524754,4,0.1,0,0,2,0,315.5767141756594,1,315.5767141756594,2229,1.0
19208,John,64,2,0,0,707,2020-03-06 04:00:00,246.0329206260471,1,5,,1914.316370101488,62,0.1,0,1,1,1,459.42120383986867,2,229.71060191993433,2211,0.0
17099,John,18,2,0,0,448,2020-03-06 05:00:00,206.3223457345971,1,2,,2122.33658919382,73,0.1,0,1,2,1,206.3223457345971,1,206.3223457345971,2229,0.0
15109,,34,2,1,1,941,2020-03-06 06:00:00,493.2283526882606,1,3,Excellent,3447.074169948873,39,0.1,0,0,2,0,695.3228247420203,2,347.66141237101016,2229,1.0
16644,Alice,19,2,2,1,993,2020-03-06 07:00:00,412.3505767976849,3,2,,3489.736084185538,12,0.1,1,0,0,0,412.3505767976849,1,412.3505767976849,2229,1.0
10116,John,46,0,3,3,345,2020-03-06 08:00:00,223.1402969651421,1,5,,1158.555848231314,9,0.1,0,0,1,1,223.1402969651421,1,223.1402969651421,2229,2.0
12433,John,37,1,4,3,371,2020-03-06 09:00:00,366.3733138473885,2,4,Bad,4360.570395109269,81,0.1,1,2,2,0,580.5803535531745,2,290.29017677658726,2229,1.0
10583,Charlie,25,2,4,0,768,2020-03-06 11:00:00,59.08296985629164,3,1,,363.7082909802947,11,0.1,1,0,2,1,59.08296985629164,1,59.08296985629164,2228,2.0
18586,John,46,1,4,2,215,2020-03-06 12:00:00,182.6912025208429,3,3,,1778.849252495476,20,0.1,1,0,0,1,182.6912025208429,1,182.6912025208429,2228,2.0
14167,Eve,68,1,1,1,629,2020-03-06 14:00:00,18.1031910347287,0,4,Average,147.5316454605508,52,0.1,0,1,2,1,18.1031910347287,1,18.1031910347287,2228,0.0
11389,Bob,20,1,1,2,271,2020-03-06 16:00:00,186.004767170699,2,4,Bad,1916.285101895454,36,0.1,0,0,1,1,635.0586661799456,2,317.5293330899728,2228,2.0
19759,Charlie,22,0,2,3,851,2020-03-06 18:00:00,46.24196176276843,1,3,Excellent,264.9219460209605,14,0.1,0,0,2,1,46.24196176276843,1,46.24196176276843,2228,2.0
15420,Eve,61,1,0,0,155,2020-03-06 20:00:00,445.9499254105044,0,4,Good,2313.19545819863,21,0.1,0,0,2,0,445.9499254105044,1,445.9499254105044,2228,1.0
18920,Alice,29,0,3,3,690,2020-03-06 21:00:00,308.2568886625724,0,2,Excellent,2551.246336189899,30,0.1,0,0,1,0,308.2568886625724,1,308.2568886625724,2228,2.0
12043,Bob,37,1,0,0,202,2020-03-06 22:00:00,475.6391845835379,0,4,Excellent,6871.396431214592,52,0.1,1,1,1,0,475.6391845835379,1,475.6391845835379,2228,1.0
14197,Bob,62,2,3,4,383,2020-03-06 23:00:00,499.3875168517453,0,2,Bad,3348.455666161385,21,0.1,1,0,1,0,499.3875168517453,1,499.3875168517453,2228,1.0
10778,Eve,26,1,2,4,616,2020-03-07 01:00:00,156.4135014008046,2,4,,1878.711856623341,2,0.1,0,0,1,1,156.4135014008046,1,156.4135014008046,2228,2.0
10213,Alice,56,0,3,3,717,2020-03-07 02:00:00,430.5944670279574,1,5,Excellent,6114.060640628806,76,0.1,1,1,0,0,430.5944670279574,1,430.5944670279574,2228,1.0
13762,Charlie,21,2,1,3,377,2020-03-07 03:00:00,499.3195992483526,2,4,,2917.901975624426,93,0.1,0,2,2,0,499.3195992483526,1,499.3195992483526,2228,1.0
13117,Alice,55,1,0,2,849,2020-03-07 06:00:00,393.0554708194845,1,3,,3653.30256376497,58,0.1,0,1,1,0,393.0554708194845,1,393.0554708194845,2228,1.0
15791,Eve,44,0,0,2,368,2020-03-07 07:00:00,184.116457027578,1,1,Excellent,1337.561303252799,39,0.1,0,0,2,1,655.8603595457462,2,327.9301797728731,2228,2.0
18783,Alice,62,0,3,2,932,2020-03-07 08:00:00,291.3924863259728,3,3,,1820.88511924693,82,0.1,0,2,0,1,291.3924863259728,1,291.3924863259728,2228,0.0
12720,Eve,60,0,0,3,499,2020-03-07 09:00:00,418.1979012194647,1,5,Excellent,5006.548462767852,71,0.1,0,1,2,0,418.1979012194647,1,418.1979012194647,2228,1.0
18905,Charlie,30,2,2,1,602,2020-03-07 10:00:00,347.1757993679172,2,2,Average,3980.846693946424,79,0.1,0,1,1,0,987.7957807166365,3,329.26526023887885,2227,1.0
19127,Charlie,30,2,3,4,185,2020-03-07 11:00:00,20.37026885119875,2,4,,189.3430788935395,12,0.1,0,0,0,1,20.37026885119875,1,20.37026885119875,2227,2.0
16047,John,39,2,4,1,419,2020-03-07 12:00:00,174.9857777597914,2,4,Excellent,920.8045308702918,32,0.1,0,0,0,1,174.9857777597914,1,174.9857777597914,2227,2.0
18032,Bob,45,1,0,1,131,2020-03-07 13:00:00,80.79309133135662,2,5,,1048.615498207373,47,0.1,0,1,2,1,80.79309133135662,1,80.79309133135662,2227,2.0
10001,Eve,69,2,0,0,435,2020-03-07 14:00:00,124.1563839182392,3,3,,810.2750879925537,38,0.1,1,0,1,1,145.01455633505475,2,72.50727816752737,2223,2.0
16368,,64,1,3,2,150,2020-03-07 15:00:00,453.6898439707496,0,2,Good,4996.877311851794,76,0.1,1,1,1,0,453.6898439707496,1,453.6898439707496,2227,1.0
11949,Bob,62,0,1,3,178,2020-03-07 16:00:00,28.0777115662764,0,3,Good,415.7719233571193,34,0.1,1,0,2,1,28.0777115662764,1,28.0777115662764,2227,2.0
17833,Alice,60,1,2,2,273,2020-03-07 18:00:00,161.6889825967334,1,3,,835.8432928168438,16,0.1,0,0,2,1,161.6889825967334,1,161.6889825967334,2227,2.0
13174,Charlie,25,1,4,0,600,2020-03-07 20:00:00,271.7098281420741,2,4,,2381.933941428748,45,0.1,0,1,2,0,271.7098281420741,1,271.7098281420741,2227,2.0
17014,John,69,0,0,2,674,2020-03-07 21:00:00,116.9520465981592,0,2,Excellent,1129.993620961236,69,0.1,0,1,2,1,116.9520465981592,1,116.9520465981592,2227,0.0
10089,Bob,25,0,1,4,175,2020-03-07 22:00:00,90.47812293934568,0,1,Average,1133.311206637042,90,0.1,0,2,2,1,90.47812293934568,1,90.47812293934568,2227,0.0
11709,,59,1,0,4,415,2020-03-07 23:00:00,126.0310369520982,2,3,,1819.372136956806,80,0.1,0,1,0,1,126.0310369520982,1,126.0310369520982,2227,0.0
13041,Charlie,43,2,3,2,932,2020-03-08 00:00:00,256.2395170838112,1,3,,1869.409176741044,64,0.1,0,1,2,1,256.2395170838112,1,256.2395170838112,2227,0.0
10105,Eve,65,2,0,1,472,2020-03-08 01:00:00,142.8771149984897,3,4,,1213.981655729573,61,0.1,0,1,0,1,627.105062124336,2,313.552531062168,2215,0.0
19078,Alice,68,1,1,1,180,2020-03-08 02:00:00,474.3252257877839,3,5,,5182.027702520902,82,0.1,0,2,2,0,687.2834973970591,2,343.64174869852957,2227,1.0
18619,Charlie,43,1,3,3,972,2020-03-08 03:00:00,237.2939585001353,0,5,Good,2453.557973572617,42,0.1,0,1,2,0,237.2939585001353,1,237.2939585001353,2227,2.0
11895,Alice,40,2,2,0,739,2020-03-08 04:00:00,38.81004810687216,0,3,Excellent,567.2022081377079,2,0.1,1,0,2,1,185.37976852603515,2,92.68988426301757,2227,2.0
16090,Eve,60,0,3,1,794,2020-03-08 05:00:00,367.3405388599504,0,5,Excellent,2113.787653435119,69,0.1,0,1,0,1,489.5222835682786,2,244.7611417841393,2227,1.0
18508,,30,1,4,3,854,2020-03-08 06:00:00,171.1341912224049,3,2,Good,1847.295119314878,66,0.1,1,1,1,1,171.1341912224049,1,171.1341912224049,2227,0.0
16082,Alice,45,2,3,4,796,2020-03-08 07:00:00,330.2095767085413,3,5,,1823.246339490145,95,0.1,0,2,1,1,330.2095767085413,1,330.2095767085413,2227,0.0
11925,John,37,0,0,4,170,2020-03-08 09:00:00,289.6644334493267,1,3,Bad,1716.835559347303,94,0.1,0,2,0,1,670.4095996133999,2,335.20479980669995,2221,0.0
12056,,36,0,3,2,953,2020-03-08 10:00:00,388.3547273556577,0,3,,5405.60655278095,3,0.1,0,0,0,0,388.3547273556577,1,388.3547273556577,2226,1.0
16917,Eve,65,0,3,0,765,2020-03-08 11:00:00,464.7242834695314,2,3,Average,5688.809131302175,42,0.1,0,1,2,0,464.7242834695314,1,464.7242834695314,2226,1.0
13144,Charlie,56,0,3,3,856,2020-03-08 12:00:00,137.9523007722078,3,4,,1392.445136989269,92,0.1,0,2,2,1,137.9523007722078,1,137.9523007722078,2226,0.0
19631,Charlie,68,0,3,0,751,2020-03-08 13:00:00,174.0799059895008,2,5,Good,2451.316125916785,40,0.1,0,0,2,0,174.0799059895008,1,174.0799059895008,2226,2.0
10552,Charlie,29,1,2,2,170,2020-03-08 14:00:00,237.4905459401105,3,1,,2010.368906547651,80,0.1,0,1,2,1,237.4905459401105,1,237.4905459401105,2226,0.0
15383,John,48,1,1,3,146,2020-03-08 16:00:00,451.679559837222,3,3,,2564.612601383726,48,0.1,0,1,2,0,451.679559837222,1,451.679559837222,2226,1.0
13911,Charlie,31,1,3,1,690,2020-03-08 17:00:00,54.04035724931263,2,5,Excellent,475.5898348054799,12,0.1,0,0,1,1,54.04035724931263,1,54.04035724931263,2226,2.0
19905,John,28,1,2,0,521,2020-03-08 18:00:00,74.64561461936732,1,2,,755.7866505920841,68,0.1,0,1,2,1,74.64561461936732,1,74.64561461936732,2226,0.0
19299,Charlie,59,1,3,1,229,2020-03-08 20:00:00,62.24344367465751,0,3,Excellent,728.6040551411869,53,0.1,0,1,1,1,62.24344367465751,1,62.24344367465751,2226,0.0
18442,John,44,0,4,4,555,2020-03-08 21:00:00,179.3346279408618,3,1,,1783.106702580276,36,0.1,1,0,0,1,179.3346279408618,1,179.3346279408618,2226,2.0
12430,Alice,28,0,3,2,738,2020-03-08 22:00:00,82.70883532656406,1,1,Good,559.2282880232002,34,0.1,0,0,2,1,82.70883532656406,1,82.70883532656406,2226,2.0
10021,Bob,36,0,4,1,604,2020-03-09 02:00:00,193.8681549234882,3,4,Good,2858.544767690968,13,0.1,1,0,1,0,193.8681549234882,1,193.8681549234882,2226,2.0
18601,Bob,23,0,3,4,873,2020-03-09 03:00:00,303.51619218616,3,4,Good,3335.346286754318,61,0.1,0,1,2,0,303.51619218616,1,303.51619218616,2226,1.0
10894,Eve,63,0,4,2,343,2020-03-09 04:00:00,429.5711502267998,1,4,Average,2269.632752995289,85,0.1,1,2,2,1,429.5711502267998,1,429.5711502267998,2226,1.0
17294,Eve,55,1,1,3,481,2020-03-09 06:00:00,347.8865614154628,3,5,Excellent,1863.655429236801,74,0.1,0,1,1,1,347.8865614154628,1,347.8865614154628,2226,0.0
17867,Eve,59,2,4,3,588,2020-03-09 08:00:00,111.0116185372804,0,4,,743.4251053910899,68,0.1,0,1,0,1,111.0116185372804,1,111.0116185372804,2226,0.0
14109,,45,2,4,3,136,2020-03-09 09:00:00,207.3492731862466,1,5,,1359.694205020478,74,0.1,0,1,2,1,207.3492731862466,1,207.3492731862466,2226,0.0
17179,Charlie,18,0,2,1,753,2020-03-09 10:00:00,47.22054061280926,3,4,,296.6164491073649,10,0.1,0,0,1,1,47.22054061280926,1,47.22054061280926,2225,2.0
11560,Charlie,52,2,4,3,648,2020-03-09 11:00:00,350.7495028087598,0,4,,2681.910382581662,52,0.1,0,1,2,0,350.7495028087598,1,350.7495028087598,2225,1.0
18941,Charlie,69,0,0,3,432,2020-03-09 14:00:00,69.32983613831675,0,1,Good,489.3195666849786,22,0.1,1,0,1,1,69.32983613831675,1,69.32983613831675,2225,2.0
13427,John,64,2,0,4,496,2020-03-09 15:00:00,433.6829658060469,1,1,Bad,3601.958479312237,56,0.1,1,1,2,0,433.6829658060469,1,433.6829658060469,2225,1.0
14780,Bob,24,1,1,4,395,2020-03-09 16:00:00,251.7876968485419,1,1,Good,2115.582563499584,78,0.1,0,1,1,1,672.7297025498459,2,336.36485127492296,2225,0.0
11927,Bob,28,0,4,0,206,2020-03-09 17:00:00,290.3519701153361,0,2,Average,4087.294314920287,88,0.1,0,2,2,0,290.3519701153361,1,290.3519701153361,2225,1.0
12356,John,56,0,1,4,959,2020-03-09 18:00:00,289.0220147164787,3,4,,3868.073117525768,69,0.1,0,1,2,0,289.0220147164787,1,289.0220147164787,2225,1.0
14790,Bob,21,2,3,2,629,2020-03-09 19:00:00,211.1416261252575,2,2,Excellent,2069.5241693045,6,0.1,0,0,2,1,211.1416261252575,1,211.1416261252575,2225,2.0
10306,Eve,42,0,0,2,924,2020-03-09 20:00:00,104.3396585646883,2,3,Bad,1338.896281951885,88,0.1,0,2,2,1,104.3396585646883,1,104.3396585646883,2225,0.0
17057,John,55,1,4,4,805,2020-03-09 23:00:00,60.89815723661714,3,2,Average,690.3680945110156,66,0.1,1,1,2,1,60.89815723661714,1,60.89815723661714,2225,0.0
10661,Bob,63,1,3,2,560,2020-03-10 00:00:00,357.9710684222866,1,1,,2963.334250237751,63,0.1,0,1,0,0,526.2624248854017,2,263.13121244270087,2211,1.0
14644,Alice,29,2,0,0,314,2020-03-10 01:00:00,112.3301400214721,3,4,Average,683.5622840051122,25,0.1,1,0,1,1,112.3301400214721,1,112.3301400214721,2225,2.0
12920,Bob,68,2,0,0,831,2020-03-10 03:00:00,242.8614588308527,2,1,Bad,3138.572760982541,39,0.1,0,0,2,0,242.8614588308527,1,242.8614588308527,2225,2.0
19274,Alice,54,1,4,4,558,2020-03-10 04:00:00,230.1821451974776,0,4,Bad,2487.019179730343,35,0.1,0,0,1,0,230.1821451974776,1,230.1821451974776,2225,2.0
18946,John,63,2,0,3,900,2020-03-10 05:00:00,357.2037712818496,1,5,Good,2853.971975571214,86,0.1,0,2,2,0,357.2037712818496,1,357.2037712818496,2225,1.0
16236,John,41,1,2,0,443,2020-03-10 06:00:00,315.4815787872469,2,5,Good,3775.919050901442,85,0.1,0,2,2,0,315.4815787872469,1,315.4815787872469,2225,1.0
16078,Bob,33,1,1,3,293,2020-03-10 07:00:00,325.7541195181142,2,5,,4261.457205285797,71,0.1,1,1,0,0,325.7541195181142,1,325.7541195181142,2225,1.0
10352,Alice,30,2,2,1,257,2020-03-10 08:00:00,359.8866220211741,0,3,Good,1857.932684658023,64,0.1,1,1,2,1,359.8866220211741,1,359.8866220211741,2225,1.0
19094,John,42,0,2,0,564,2020-03-10 09:00:00,153.380236437498,3,1,,1731.186457293057,35,0.1,0,0,2,1,153.380236437498,1,153.380236437498,2225,2.0
17005,John,69,0,4,0,203,2020-03-10 10:00:00,167.9433227822321,2,5,,1775.39681613769,37,0.1,1,0,1,1,167.9433227822321,1,167.9433227822321,2224,2.0
10158,Eve,21,1,3,1,133,2020-03-10 11:00:00,224.6188964688215,3,2,,3245.674159298977,88,0.1,0,2,0,0,224.6188964688215,1,224.6188964688215,2224,0.0
19579,Charlie,24,0,0,0,424,2020-03-10 15:00:00,90.6807972454545,0,1,Bad,1298.104503291563,72,0.1,0,1,1,1,90.6807972454545,1,90.6807972454545,2224,0.0
13453,Charlie,63,2,0,0,907,2020-03-10 16:00:00,12.74113638211606,2,1,,120.489927980852,12,0.1,0,0,1,1,12.74113638211606,1,12.74113638211606,2224,2.0
16675,John,28,1,3,1,790,2020-03-10 17:00:00,30.96380144116125,0,5,,214.0729539598409,99,0.1,1,2,0,1,30.96380144116125,1,30.96380144116125,2224,0.0
10955,John,45,2,3,1,691,2020-03-10 18:00:00,129.5910910110334,0,2,Good,1834.177141232577,31,0.1,0,0,0,1,129.5910910110334,1,129.5910910110334,2224,2.0
16295,John,58,0,0,4,240,2020-03-10 19:00:00,66.00273006005972,2,2,Good,974.3467613671636,60,0.1,0,1,1,1,90.03201503952961,2,45.016007519764806,2224,0.0
11712,Bob,40,1,4,1,573,2020-03-10 20:00:00,271.3356762973604,3,5,Bad,2298.376691987901,85,0.1,0,2,2,1,271.3356762973604,1,271.3356762973604,2224,0.0
14703,Eve,62,2,1,3,130,2020-03-10 21:00:00,430.4176591364057,0,5,Bad,4635.218622868486,11,0.1,1,0,2,0,430.4176591364057,1,430.4176591364057,2224,1.0
16563,John,40,0,1,3,983,2020-03-10 22:00:00,371.0076082474814,3,4,,5158.783394920966,95,0.1,0,2,1,0,371.0076082474814,1,371.0076082474814,2224,1.0
19465,John,67,1,4,3,162,2020-03-10 23:00:00,115.6484409102733,2,4,,1109.033917398973,28,0.1,0,0,2,1,115.6484409102733,1,115.6484409102733,2224,2.0
15631,Alice,45,2,3,3,659,2020-03-11 00:00:00,205.6566354526351,3,5,Good,2507.18459623959,35,0.1,0,0,2,0,205.6566354526351,1,205.6566354526351,2224,2.0
19633,Bob,60,0,0,4,186,2020-03-11 01:00:00,258.868162670326,3,3,,3501.077121429558,8,0.1,0,0,2,0,258.868162670326,1,258.868162670326,2224,2.0
19989,John,64,2,1,0,403,2020-03-11 02:00:00,407.0008662566344,1,4,,2273.350337082027,95,0.1,0,2,2,1,407.0008662566344,1,407.0008662566344,2224,1.0
11394,Alice,43,2,0,3,160,2020-03-11 03:00:00,421.1695855220207,1,5,Good,4143.7027826759,64,0.1,1,1,0,0,421.1695855220207,1,421.1695855220207,2224,1.0
14732,John,46,1,0,3,433,2020-03-11 05:00:00,259.5301727464088,1,4,,2871.726390093615,9,0.1,0,0,2,0,259.5301727464088,1,259.5301727464088,2224,2.0
13714,John,36,0,4,4,885,2020-03-11 06:00:00,350.1946257535728,1,3,,3798.19149623607,44,0.1,0,1,1,0,350.1946257535728,1,350.1946257535728,2224,1.0
10529,Alice,50,1,3,1,510,2020-03-11 07:00:00,64.7821819046292,1,1,Good,918.9591085225526,65,0.1,0,1,2,1,64.7821819046292,1,64.7821819046292,2224,0.0
12958,Bob,53,0,4,3,383,2020-03-11 08:00:00,286.9915903774512,3,2,Average,2560.647987211571,63,0.1,1,1,2,0,286.9915903774512,1,286.9915903774512,2224,0.0
17904,John,31,2,4,0,565,2020-03-11 09:00:00,131.8589866408562,3,3,Good,903.466632649131,9,0.1,1,0,2,1,131.8589866408562,1,131.8589866408562,2224,2.0
13591,Charlie,31,2,1,1,179,2020-03-11 10:00:00,221.5412736630394,1,3,Bad,2873.33701127839,24,0.1,0,0,1,0,221.5412736630394,1,221.5412736630394,2223,2.0
16895,John,52,0,0,1,791,2020-03-11 11:00:00,320.6847490702925,2,3,Average,3245.677524328458,53,0.1,0,1,1,0,320.6847490702925,1,320.6847490702925,2223,1.0
19131,Charlie,47,2,1,0,883,2020-03-11 12:00:00,135.9231095483527,1,2,Bad,1342.201877588378,95,0.1,0,2,2,1,135.9231095483527,1,135.9231095483527,2223,0.0
10525,Eve,45,1,2,1,176,2020-03-11 13:00:00,35.57067832041293,2,3,,512.537618217729,31,0.1,0,0,2,1,35.57067832041293,1,35.57067832041293,2223,2.0
16477,Eve,34,2,4,3,832,2020-03-11 14:00:00,15.01458964029118,3,1,Bad,189.5199911230858,11,0.1,0,0,2,1,15.01458964029118,1,15.01458964029118,2223,2.0
10001,Charlie,20,1,2,1,893,2020-03-11 15:00:00,20.85817241681556,2,4,,161.3779678823184,6,0.1,0,0,1,1,145.01455633505475,2,72.50727816752737,2223,2.0
14648,John,63,0,0,0,460,2020-03-11 17:00:00,64.07397771335899,2,3,,911.2913403142383,93,0.1,0,2,0,1,64.07397771335899,1,64.07397771335899,2223,0.0
11525,Eve,69,2,0,0,608,2020-03-11 19:00:00,118.3985419493266,3,4,Excellent,1100.072437371544,45,0.1,0,1,1,1,118.3985419493266,1,118.3985419493266,2223,2.0
11646,Charlie,46,1,0,3,263,2020-03-11 20:00:00,493.5303311481494,1,2,,2540.061621489875,37,0.1,1,0,1,0,493.5303311481494,1,493.5303311481494,2223,1.0
10013,John,62,1,3,4,108,2020-03-11 21:00:00,159.9429915523822,0,5,Average,1404.605456240575,5,0.1,0,0,0,1,159.9429915523822,1,159.9429915523822,2223,2.0
14599,John,32,2,4,0,274,2020-03-11 22:00:00,72.43618384610556,0,5,,773.9009094492582,89,0.1,0,2,1,1,72.43618384610556,1,72.43618384610556,2223,0.0
12278,,63,2,1,4,561,2020-03-11 23:00:00,277.3256466422014,3,3,,2704.451661879998,47,0.1,0,1,1,0,277.3256466422014,1,277.3256466422014,2223,2.0
18321,Eve,68,0,1,3,687,2020-03-12 01:00:00,342.2495846259608,0,3,Good,2331.679032230649,51,0.1,0,1,2,0,342.2495846259608,1,342.2495846259608,2223,1.0
13814,Eve,55,0,1,3,344,2020-03-12 02:00:00,155.0802236763707,0,1,Bad,1434.338145669929,58,0.1,0,1,1,1,155.0802236763707,1,155.0802236763707,2223,0.0
13216,Alice,59,2,0,2,221,2020-03-12 03:00:00,285.1919182978129,1,5,,1467.173897000916,99,0.1,1,2,2,1,285.1919182978129,1,285.1919182978129,2223,0.0
12113,Bob,69,2,4,0,131,2020-03-12 05:00:00,366.7712012601937,0,3,Good,3394.518178514305,52,0.1,0,1,1,0,366.7712012601937,1,366.7712012601937,2223,1.0
14356,,40,2,3,0,668,2020-03-12 07:00:00,436.6971081400528,2,5,Excellent,2526.070558463282,81,0.1,0,2,1,0,436.6971081400528,1,436.6971081400528,2223,1.0
15543,Bob,42,1,3,4,409,2020-03-12 08:00:00,436.3516745886112,2,4,,3702.287656135907,47,0.1,0,1,0,0,436.3516745886112,1,436.3516745886112,2223,1.0
14555,,59,2,3,1,471,2020-03-12 09:00:00,293.6789141094316,3,2,Excellent,2290.801104697308,74,0.1,1,1,2,1,548.3292001987663,3,182.77640006625543,2223,0.0
17062,John,24,2,4,2,755,2020-03-12 10:00:00,220.629620864494,0,5,,2272.771274775391,59,0.1,0,1,2,1,220.629620864494,1,220.629620864494,2222,0.0
